,title,date,time,address,link,latitude,longitude
400,Star Wars: The Empire Strikes Back—Film w/ Live Orchestra,"['02-05-2024', '03-05-2024', '04-05-2024']",7:30PM,"Grove Street & Van Ness Avenue, Grove Street, Civic Center, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/5/2/star-wars-the-empire-strikes-back-tickets,37.7782225,-122.419455
401,"State Line Empire, Modern Monsters, Tangent",['20-04-2024'],8:30PM,"Bottom of the Hill, 1233, 17th Street, Potrero Hill, San Francisco, California, 94107, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/state-line-empire-modern-monsters-tangent-tickets,37.7649626,-122.39641152655962
402,Steve Angello,['20-04-2024'],9:00PM,"Madam Zola's Fortune, 900, Marin Street, San Francisco, California, 94124, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/steve-angello-tickets,37.7496855,-122.3858699
403,Steve Mason (of The Beta Band),['01-05-2024'],8:00PM,"The Independent, 628, Divisadero Street, Western Addition, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/5/1/steve-mason-of-the-beta-band-tickets,37.7755281,-122.43764100406057
404,Still Corners,['19-04-2024'],9:00PM,"Great American Music Hall, 859, O'Farrell Street, Tenderloin, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/still-corners-tickets,37.7847659,-122.41883557457422
405,Studio Barnhus (Axel Boman b2b Kornél Kovács b2b Pedrodollar),['26-04-2024'],9:30PM,"The Great Northern, 119, Utah Street, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/studio-barnhus-axel-boman-b2b-kornel-kovacs-b2b-pedrodollar-tickets,37.7676612,-122.4065246
406,Suicide Forrest,['23-04-2024'],8:00PM,"The Knockout, 3223, Mission Street, Bernal Heights, San Francisco, California, 94114, United States",http://sf-events.brokeassstuart.com/events/2024/4/23/the-aeon-of-endless-mourning-tour-suicide-forrest-to-2-am-tickets,37.7451409,-122.420005
407,Survivors Of The Plague x Reversal Of Fortune,"['19-04-2024', '20-04-2024', '21-04-2024', '22-04-2024', '23-04-2024', '24-04-2024', '25-04-2024', '26-04-2024', '27-04-2024', '28-04-2024', '29-04-2024', '30-04-2024', '01-05-2024', '02-05-2024', '03-05-2024', '04-05-2024', '05-05-2024', '06-05-2024', '07-05-2024', '08-05-2024', '09-05-2024', '10-05-2024', '11-05-2024', '12-05-2024', '13-05-2024', '14-05-2024', '15-05-2024', '16-05-2024', '17-05-2024', '18-05-2024', '19-05-2024', '20-05-2024', '21-05-2024', '22-05-2024', '23-05-2024', '24-05-2024', '25-05-2024', '26-05-2024', '27-05-2024', '28-05-2024', '29-05-2024', '30-05-2024', '31-05-2024', '01-06-2024', '02-06-2024', '03-06-2024', '04-06-2024', '05-06-2024', '06-06-2024', '07-06-2024']",5:00PM,"111 Minna, 111, Minna Street, Transbay, San Francisco, California, 94105, United States",http://sf-events.brokeassstuart.com/events/2024/4/12/survivors-of-the-plague-x-reversal-of-fortune-tickets,37.7874165,-122.3993312
408,Swans,['02-05-2024'],8:00PM,"Great American Music Hall, 859, O'Farrell Street, Tenderloin, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/5/2/swans-tickets,37.7847659,-122.41883557457422
409,"Sweet Pill, Equipment, Great Time",['27-04-2024'],8:00PM,"Bottom of the Hill, 1233, 17th Street, Potrero Hill, San Francisco, California, 94107, United States",http://sf-events.brokeassstuart.com/events/2024/4/27/sweet-pill-equipment-great-time-tickets,37.7649626,-122.39641152655962
410,TAC Anti-bias Leaders Fellowship,"['19-04-2024', '20-04-2024', '21-04-2024', '22-04-2024', '23-04-2024', '24-04-2024', '25-04-2024', '26-04-2024', '27-04-2024', '28-04-2024', '29-04-2024', '30-04-2024', '01-05-2024']",7:00PM,"Contemporary Jewish Museum, 736, Mission Street, Union Square, San Francisco, California, 94107, United States",http://sf-events.brokeassstuart.com/events/2023/9/1/tac-anti-bias-leaders-fellowship-tickets,37.7860364,-122.40367061341377
411,THE 39 STEPS,"['19-04-2024', '20-04-2024']",7:00PM,"Un-Scripted Theater Company®, 533, Sutter Street, Union Square, San Francisco, California, 94108, United States",http://sf-events.brokeassstuart.com/events/2024/3/7/the-39-steps-tickets,37.7890446,-122.409136
412,THE GLASS MENAGERIE,"['02-05-2024', '03-05-2024', '04-05-2024', '05-05-2024', '06-05-2024', '07-05-2024', '08-05-2024', '09-05-2024', '10-05-2024', '11-05-2024', '12-05-2024', '13-05-2024', '14-05-2024', '15-05-2024', '16-05-2024', '17-05-2024', '18-05-2024', '19-05-2024', '20-05-2024', '21-05-2024', '22-05-2024', '23-05-2024', '24-05-2024', '25-05-2024', '26-05-2024', '27-05-2024', '28-05-2024', '29-05-2024', '30-05-2024', '31-05-2024', '01-06-2024', '02-06-2024', '03-06-2024', '04-06-2024', '05-06-2024', '06-06-2024', '07-06-2024']",7:00PM,"Un-Scripted Theater Company®, 533, Sutter Street, Union Square, San Francisco, California, 94108, United States",http://sf-events.brokeassstuart.com/events/2024/5/2/the-glass-menagerie-tickets,37.7890446,-122.409136
413,TRIVIA NIGHT @ THE HOP GRENADE TAP ROOM & BOTTLE SHOP - CONCORD,"['23-04-2024', '30-04-2024', '07-05-2024', '14-05-2024', '21-05-2024', '28-05-2024', '04-06-2024']",7:00PM,2151 Salvio St Suite J,http://sf-events.brokeassstuart.com/events/weekly/tue/trivia-night-the-hop-grenade-tap-room-bottle-shop-concord-tickets,,
414,Takuya Kuroda,['25-04-2024'],8:00PM,"San Pablo Avenue, West Portal, San Francisco, California, 94127, United States",http://sf-events.brokeassstuart.com/events/2024/4/25/takuya-kuroda-tickets,37.7401296,-122.4610928
415,Taylor Rave,['20-04-2024'],10:00PM,"August Hall, 420, Mason Street, Union Square, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/taylor-rave-tickets,37.7875876,-122.4097872
416,Tech N9ne w/ ¡MAYDAY! + Kung Fu Vampire,['19-04-2024'],8:00PM,"949, El Camino Real, Baden, South San Francisco, San Mateo County, California, 94080, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/tech-n9ne-with-special-guests-mayday-and-kung-fu-tickets,37.654253654687615,-122.43308962391798
417,Tenth Annual Law Rocks San Francisco,['02-05-2024'],7:30PM,"The Chapel, 777, Valencia Street, Mission District, San Francisco, California, 94110, United States",http://sf-events.brokeassstuart.com/events/2024/5/2/tenth-annual-law-rocks-san-francisco-tickets,37.7604879,-122.42120099500369
418,Tep No,['25-04-2024'],8:00PM,"Rickshaw Stop, 155, Fell Street, Hayes Valley, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/25/tep-no-tickets,37.7759904,-122.42047537588323
419,The 90 S Simpsons Trivia Sunday Happy Hour!,['28-04-2024'],6:00PM,"The Knockout, 3223, Mission Street, Bernal Heights, San Francisco, California, 94114, United States",http://sf-events.brokeassstuart.com/events/2024/4/28/the-90-s-simpsons-trivia-sunday-happy-hour-to-9-pm-tickets,37.7451409,-122.420005
420,The Board Game Comedy Hour @ Roosters in Sunnyvale,['21-04-2024'],7:00PM,"El Camino Real, South San Francisco, San Mateo County, California, 94080, United States",http://sf-events.brokeassstuart.com/events/2024/4/21/the-board-game-comedy-hour-roosters-in-sunnyvale-tickets,37.6641052,-122.448867
421,The Bunny The Bear live with Blood Orchid,['19-04-2024'],8:00PM,375 Eleventh Street,http://sf-events.brokeassstuart.com/events/2024/4/19/the-bunny-the-bear-live-with-blood-orchid-tickets,,
422,The Confessional,"['19-04-2024', '20-04-2024', '26-04-2024', '27-04-2024', '03-05-2024', '04-05-2024', '10-05-2024', '11-05-2024', '17-05-2024', '18-05-2024', '24-05-2024', '25-05-2024', '31-05-2024', '01-06-2024', '07-06-2024']",8:00PM,"2963;2965;2967, Mission Street, San Francisco, California, 90103, United States",http://sf-events.brokeassstuart.com/events/weekly/fri/the-confessional-tickets,37.7496785,-122.41787727098011
423,The Empire Strips Back: A Burlesque Parody,"['22-05-2024', '23-05-2024', '24-05-2024', '29-05-2024', '30-05-2024', '31-05-2024', '05-06-2024', '06-06-2024', '07-06-2024']",7:30PM,"Great Star Theatre, 636, Jackson Street, Chinatown, San Francisco, California, 94133, United States",http://sf-events.brokeassstuart.com/events/weekly/wed/the-empire-strips-back-a-burlesque-parody-tickets,37.796360750000005,-122.4058037
424,The Garden Party,['26-04-2024'],9:30PM,"Public Works, 161, Erie Street, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/the-garden-party-tickets,37.7688931,-122.41926507660828
425,The Go! Team,['16-05-2024'],8:00PM,"The Independent, 628, Divisadero Street, Western Addition, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/5/16/the-go-team-tickets,37.7755281,-122.43764100406057
426,The Love Supreme Dance Party,['27-04-2024'],9:00PM,"The Knockout, 3223, Mission Street, Bernal Heights, San Francisco, California, 94114, United States",http://sf-events.brokeassstuart.com/events/2024/4/27/the-love-supreme-dance-party-to-2-am-tickets,37.7451409,-122.420005
427,The Magic Flute,"['30-05-2024', '02-06-2024', '04-06-2024']",7:30PM,"War Memorial Opera House, 301, Van Ness Avenue, Hayes Valley, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/5/30/the-magic-flute-tickets,37.7785369,-122.42092762724732
428,The Moth: Snooping,['01-05-2024'],7:00PM,"Addison Street, Glen Park, San Francisco, California, 94131, United States",http://sf-events.brokeassstuart.com/events/2024/5/1/the-moth-may-2024-tickets,37.7400826,-122.4349546
429,The New Mastersounds,['20-04-2024'],8:00PM,"The Fillmore, 1805, Geary Boulevard, Western Addition, San Francisco, California, 94115, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/the-new-mastersounds-tickets,37.7840838,-122.433171
430,The Nikkei Matsuri Festival ,['21-04-2024'],10:00AM,,http://sf-events.brokeassstuart.com/events/2024/4/21/the-nikkei-matsuri-festival-tickets,,
431,The Old Oak,"['19-04-2024', '20-04-2024']",6:30PM,"3117;3121;3125, 16th Street, Mission District, San Francisco, California, 94143, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/the-old-oak-tickets,37.7646712,-122.42243123202417
432,The Original Infamous New & Improved Weekly Bingo Game Happy Hour,['25-04-2024'],6:00PM,"The Knockout, 3223, Mission Street, Bernal Heights, San Francisco, California, 94114, United States",http://sf-events.brokeassstuart.com/events/2024/4/25/the-original-infamous-new-improved-weekly-bingo-game-happy-hour-to-9-pm-tickets,37.7451409,-122.420005
433,The Pole Angelz Queer Pop Up Strip Club & Dance Party,['30-04-2024'],9:00PM,"The Knockout, 3223, Mission Street, Bernal Heights, San Francisco, California, 94114, United States",http://sf-events.brokeassstuart.com/events/2024/4/30/the-pole-angelz-queer-pop-up-strip-club-dance-party-to-2-am-tickets,37.7451409,-122.420005
434,The Second Annual Gilman District Street Fair,['28-04-2024'],11:00AM,Gilman Street and Fifth Street,http://sf-events.brokeassstuart.com/events/2024/4/28/the-second-annual-gilman-district-street-fair-tickets,,
435,The Setup at The Valencia Room - Every Friday,"['19-04-2024', '26-04-2024', '03-05-2024', '10-05-2024', '17-05-2024', '24-05-2024', '31-05-2024', '07-06-2024']",7:00PM,"645;647, Valencia Street, Mission District, San Francisco, California, 94143, United States",http://sf-events.brokeassstuart.com/events/weekly/fri/the-setup-at-the-valencia-room-tickets,37.762508499999996,-122.42140686889809
436,The Speakeasy: Age of Scofflaws,"['19-04-2024', '20-04-2024', '21-04-2024', '22-04-2024', '23-04-2024', '24-04-2024', '25-04-2024', '26-04-2024', '27-04-2024', '28-04-2024', '29-04-2024', '30-04-2024', '01-05-2024', '02-05-2024', '03-05-2024', '04-05-2024', '05-05-2024', '06-05-2024', '07-05-2024', '08-05-2024', '09-05-2024', '10-05-2024', '11-05-2024', '12-05-2024', '13-05-2024', '14-05-2024', '15-05-2024', '16-05-2024', '17-05-2024', '18-05-2024', '19-05-2024', '20-05-2024', '21-05-2024', '22-05-2024', '23-05-2024', '24-05-2024', '25-05-2024', '26-05-2024', '27-05-2024', '28-05-2024', '29-05-2024', '30-05-2024', '31-05-2024', '01-06-2024', '02-06-2024', '03-06-2024', '04-06-2024', '05-06-2024', '06-06-2024', '07-06-2024']",8:00PM,"644, Broadway, North Beach, San Francisco, California, 94133, United States",http://sf-events.brokeassstuart.com/events/2024/4/13/the-speakeasy-age-of-scofflaws-tickets,37.79804005,-122.4078655695954
437,The Staves,['22-04-2024'],8:00PM,"Great American Music Hall, 859, O'Farrell Street, Tenderloin, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/4/22/the-staves-tickets,37.7847659,-122.41883557457422
438,The Storefront Market Earth Day Celebration at Chase Center,['21-04-2024'],12:00PM,"Chase Center, 1, Warriors Way, Mission Bay, San Francisco, California, 94158, United States",http://sf-events.brokeassstuart.com/events/2024/4/21/the-storefront-market-earth-day-celebration-at-chase-center-tickets,37.767892700000004,-122.38740721330376
439,The Strumbellas,['20-04-2024'],9:00PM,"The Independent, 628, Divisadero Street, Western Addition, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/the-strumbellas-tickets,37.7755281,-122.43764100406057
440,The Taylor Crawl: A Taylor Swift-Inspired Pub Crawl,['20-04-2024'],4:00PM,"2125;2127;2129, Lombard Street, Cow Hollow, San Francisco, California, 94123, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/the-taylor-crawl-a-taylor-swift-themed-event-in-san-francisco-tickets,37.7995386,-122.43648493843416
441,The Toxhards,['25-04-2024'],8:00PM,"Bottom of the Hill, 1233, 17th Street, Potrero Hill, San Francisco, California, 94107, United States",http://sf-events.brokeassstuart.com/events/2024/4/25/the-toxhards-tickets,37.7649626,-122.39641152655962
442,The Tuba Thieves,['05-05-2024'],1:00PM,"3117;3121;3125, 16th Street, Mission District, San Francisco, California, 94143, United States",http://sf-events.brokeassstuart.com/events/2024/5/5/the-tuba-thieves-tickets,37.7646712,-122.42243123202417
443,The Weekly Krazy For Karaoke Singing & Screaming Party,['29-04-2024'],9:00PM,"The Knockout, 3223, Mission Street, Bernal Heights, San Francisco, California, 94114, United States",http://sf-events.brokeassstuart.com/events/2024/4/29/the-weekly-krazy-for-karaoke-singing-screaming-party-to-2-am-tickets,37.7451409,-122.420005
444,The Wizard Of Oz—Film w/ Live Orchestra,['01-05-2024'],7:30PM,"Grove Street & Van Ness Avenue, Grove Street, Civic Center, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/5/1/the-wizard-of-oz-tickets,37.7782225,-122.419455
445,The Wraith,['25-04-2024'],8:30PM,"San Pablo Avenue, West Portal, San Francisco, California, 94127, United States",http://sf-events.brokeassstuart.com/events/2024/4/25/the-wraith-tickets,37.7401296,-122.4610928
446,"The Wyatt Act, Taco Mosh, Like Planes",['01-05-2024'],4:00PM,"Japanese Tea Garden, 75, Hagiwara Tea Garden Drive, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/5/1/the-wyatt-act-taco-mosh-like-planes-tickets,37.77029295,-122.47012367933269
447,The Yerba Buena Art Walk,"['19-04-2024', '20-04-2024', '21-04-2024', '22-04-2024', '23-04-2024', '24-04-2024', '25-04-2024', '26-04-2024', '27-04-2024', '28-04-2024', '29-04-2024', '30-04-2024', '01-05-2024', '02-05-2024', '03-05-2024', '04-05-2024', '05-05-2024', '06-05-2024', '07-05-2024', '08-05-2024', '09-05-2024', '10-05-2024', '11-05-2024', '12-05-2024', '13-05-2024', '14-05-2024', '15-05-2024', '16-05-2024', '17-05-2024', '18-05-2024', '19-05-2024', '20-05-2024', '21-05-2024', '22-05-2024', '23-05-2024', '24-05-2024', '25-05-2024', '26-05-2024', '27-05-2024', '28-05-2024', '29-05-2024', '30-05-2024', '31-05-2024']",8:00AM,,http://sf-events.brokeassstuart.com/events/2022/5/31/the-yerba-buena-art-walk-tickets,,
448,Thouxanbanfauni,['02-05-2024'],8:00PM,"Brick and Mortar, 1710, Mission Street, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/5/2/thouxanbanfauni-tickets,37.7696864,-122.4203028
449,"Thy Art Is Murder w/ Angelmaker, Signs of The Swarm, Snuffed On Sight",['26-04-2024'],7:00PM,"1290, Sutter Street, Lower Nob Hill, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/4/26/thy-art-is-murder-with-angelmaker-signs-of-the-swarm-snuffed-on-sight-tickets,37.78767389795918,-122.42142202040816
450,Tony Lindsay W/ The Michael O'neill Sextet,['23-04-2024'],"7:30PM
              
                (doors)",510 Embarcadero West,http://sf-events.brokeassstuart.com/events/2024/4/23/tony-lindsay-w-the-michael-o-neill-sextet-tickets,,
451,Tortured Poets Department: Taylor Launch Party,['19-04-2024'],9:00PM,375 Eleventh Street,http://sf-events.brokeassstuart.com/events/2024/4/19/tortured-poets-department-taylor-launch-party-tickets,,
452,Total Chaos,['23-04-2024'],7:00PM,375 Eleventh Street,http://sf-events.brokeassstuart.com/events/2024/4/23/total-chaos-tickets,,
453,Trans Temporal Resistances,['25-04-2024'],7:00PM,,http://sf-events.brokeassstuart.com/events/2024/4/25/trans-temporal-resistances-tickets,,
454,Trivia Night @ Charley's Los Gatos,"['24-04-2024', '01-05-2024', '08-05-2024', '15-05-2024', '22-05-2024', '29-05-2024', '05-06-2024']",7:00PM,15 N Santa Cruz Ave,http://sf-events.brokeassstuart.com/events/weekly/wed/trivia-night-charley-s-los-gatos-tickets,,
455,Troy Hawke,['30-04-2024'],7:30PM,"Cobb's Comedy Club, 915, Columbus Avenue, Russian Hill, San Francisco, California, 94133, United States",http://sf-events.brokeassstuart.com/events/2024/4/30/troy-hawke-tickets,37.8029233,-122.4142026
456,"Two Door Cinema Club, Day Wave",['19-05-2024'],"6:00PM
              
                (doors)",1807 Telegraph Ave,http://sf-events.brokeassstuart.com/events/2024/5/19/two-door-cinema-club-day-wave-tickets,,
457,Tyla,['29-04-2024'],8:00PM,"1290, Sutter Street, Lower Nob Hill, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/4/29/tyla-tickets,37.78767389795918,-122.42142202040816
458,Urzila Carlson,['02-05-2024'],7:30PM,"Cobb's Comedy Club, 915, Columbus Avenue, Russian Hill, San Francisco, California, 94133, United States",http://sf-events.brokeassstuart.com/events/2024/5/2/urzila-carlson-tickets,37.8029233,-122.4142026
459,VHS Celebs,['20-04-2024'],9:30PM,375 Eleventh Street,http://sf-events.brokeassstuart.com/events/2024/4/20/vhs-celebs-tickets,,
460,VNSSA & Kevin Knapp,['04-05-2024'],4:00PM,"Old San Francisco Mint, 88, 5th Street, Union Square, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/5/4/vnssa-kevin-knapp-tickets,37.78273675,-122.40726707823876
461,Veronica Swift,"['21-04-2024', '21-04-2024']","6:30PM
              
                (doors)",510 Embarcadero West,http://sf-events.brokeassstuart.com/events/2024/4/21/veronica-swift-tickets,,
462,Vertical.Show,"['19-04-2024', '20-04-2024', '21-04-2024']",5:20PM,"Great Star Theatre, 636, Jackson Street, Chinatown, San Francisco, California, 94133, United States",http://sf-events.brokeassstuart.com/events/2024/4/4/vertical-show-tickets,37.796360750000005,-122.4058037
463,Visionquest,['03-05-2024'],9:00PM,"Madam Zola's Fortune, 900, Marin Street, San Francisco, California, 94124, United States",http://sf-events.brokeassstuart.com/events/2024/5/3/inzo-presents-visionquest-tickets,37.7496855,-122.3858699
464,Vs Self,['30-04-2024'],8:00PM,"Great American Music Hall, 859, O'Farrell Street, Tenderloin, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/4/30/vs-self-tickets,37.7847659,-122.41883557457422
465,WILD CARD w/ DJs WHITE MIKE & KING MOST,['19-04-2024'],10:00PM,"500, Divisadero Street, Western Addition, San Francisco, California, 94143, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/wild-card-w-djs-king-most-white-mike,37.77424115,-122.43740254930557
466,We Own the Laughs,['24-04-2024'],7:30PM,"Cobb's Comedy Club, 915, Columbus Avenue, Russian Hill, San Francisco, California, 94133, United States",http://sf-events.brokeassstuart.com/events/2024/4/24/we-own-the-laughs-tickets,37.8029233,-122.4142026
467,Wednesday Flight Nights - Ferry Plaza Wine Merchant,['24-04-2024'],4:00PM,One Ferry Marketplace,http://sf-events.brokeassstuart.com/events/2024/4/24/wednesday-flight-nights-ferry-plaza-wine-merchant-tickets,,
468,Week of 420 at The Apothecarium,"['19-04-2024', '20-04-2024']",10:00AM,"The Apothecarium, 2029, Market Street, Duboce Triangle, San Francisco, California, 94114, United States",http://sf-events.brokeassstuart.com/events/2024/4/13/week-of-420-at-the-apothecarium-tickets,37.7683409,-122.4275629
469,Weekly Trivia @ MBC!,"['19-04-2024', '26-04-2024']",7:00PM,"Mission Bowling Club, 3176, 17th Street, Mission District, San Francisco, California, 94110, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/weekly-trivia-mbc-tickets,37.7639169,-122.41670479560966
470,Whiskerman,['19-04-2024'],8:00PM,"Rickshaw Stop, 155, Fell Street, Hayes Valley, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/19/whiskerman-tickets,37.7759904,-122.42047537588323
471,White Denim,['20-04-2024'],9:00PM,"Great American Music Hall, 859, O'Farrell Street, Tenderloin, San Francisco, California, 94109, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/white-denim-tickets,37.7847659,-122.41883557457422
472,William Tyler & The Impossible Truth,['23-04-2024'],7:00PM,"Rickshaw Stop, 155, Fell Street, Hayes Valley, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/23/william-tyler-the-impossible-truth-tickets,37.7759904,-122.42047537588323
473,Willie Nelson & Family,['24-04-2024'],"6:30PM
              
                (doors)",Hearst Avenue & Gayley Road,http://sf-events.brokeassstuart.com/events/2024/4/24/willie-nelson-family-tickets,,
474,Wind Rose,['02-05-2024'],7:00PM,375 Eleventh Street,http://sf-events.brokeassstuart.com/events/2024/5/2/wind-rose-tickets,,
475,Wing Ding 2 Music and Comedy Showcase,['27-04-2024'],7:00PM,100 Aviation Way,http://sf-events.brokeassstuart.com/events/2024/4/27/wing-ding-2-music-and-comedy-showcase-tickets,,
476,Winsor & Newton Oil Painting Demonstration,['28-04-2024'],12:00PM,Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/28/winsor-newton-oil-painting-demonstration-tickets,,
477,Women of Canyon Cinema,['22-04-2024'],6:30PM,"3117;3121;3125, 16th Street, Mission District, San Francisco, California, 94143, United States",http://sf-events.brokeassstuart.com/events/2024/4/22/women-of-canyon-cinema-tickets,37.7646712,-122.42243123202417
478,World Naked Earth Day Bike Ride,['20-04-2024'],12:00PM,"The Embarcadero & Folsom Street, The Embarcadero, Rincon Hill, San Francisco, California, 94105, United States",http://sf-events.brokeassstuart.com/events/2024/4/20/world-naked-earth-day-bike-ride-tickets,37.7912033,-122.390047
479,YOUR FUCKED UP RELATIONSHIP,"['19-04-2024', '20-04-2024', '26-04-2024', '27-04-2024', '03-05-2024', '04-05-2024', '10-05-2024', '11-05-2024', '17-05-2024', '18-05-2024', '24-05-2024', '25-05-2024', '31-05-2024', '01-06-2024', '07-06-2024']",9:00PM,"2963;2965;2967, Mission Street, San Francisco, California, 90103, United States",http://sf-events.brokeassstuart.com/events/weekly/fri/your-fucked-up-relationship-tickets,37.7496785,-122.41787727098011
480,Yefim Bronfman Piano Recital,['21-04-2024'],7:30PM,"Grove Street & Van Ness Avenue, Grove Street, Civic Center, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/21/yefim-bronfman-piano-recital-tickets,37.7782225,-122.419455
481,Yellow Days,['05-05-2024'],8:00PM,"The Independent, 628, Divisadero Street, Western Addition, San Francisco, California, 94117, United States",http://sf-events.brokeassstuart.com/events/2024/5/5/yellow-days-tickets,37.7755281,-122.43764100406057
482,Yoasobi,['21-04-2024'],8:00PM,"Warfield Theatre, 982, Market Street, Tenderloin, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/4/21/yoasobi-tickets,37.7826218,-122.41034204471734
483,Youth Orchestra,['19-05-2024'],2:00PM,"Grove Street & Van Ness Avenue, Grove Street, Civic Center, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/5/19/youth-orchestra-tickets,37.7782225,-122.419455
484,Yuja Wang Piano Recital,['15-05-2024'],7:30PM,"Grove Street & Van Ness Avenue, Grove Street, Civic Center, San Francisco, California, 94102, United States",http://sf-events.brokeassstuart.com/events/2024/5/15/yuja-wang-piano-recital-tickets,37.7782225,-122.419455
485,ZEE MACHINE & Bentley Robles,['24-04-2024'],8:00PM,"Brick and Mortar, 1710, Mission Street, San Francisco, California, 94103, United States",http://sf-events.brokeassstuart.com/events/2024/4/24/zee-machine-bentley-robles-tickets,37.7696864,-122.4203028
486,"Zach Fest '24 Community Benefit Concert | ""Music, Kindness, Community""",['28-04-2024'],"6:00PM
              
                (doors)",2215 Broadway St.,http://sf-events.brokeassstuart.com/events/2024/4/28/the-second-annual-zach-fest-memorial-concert-tickets,,
487,Zen & The Art Of Urban Sketching 2024,"['20-04-2024', '21-04-2024', '22-04-2024', '23-04-2024', '24-04-2024', '25-04-2024', '26-04-2024', '27-04-2024', '28-04-2024', '29-04-2024', '30-04-2024', '01-05-2024', '02-05-2024', '03-05-2024', '04-05-2024', '05-05-2024', '06-05-2024', '07-05-2024', '08-05-2024', '09-05-2024', '10-05-2024', '11-05-2024', '12-05-2024', '13-05-2024', '14-05-2024', '15-05-2024', '16-05-2024', '17-05-2024', '18-05-2024', '19-05-2024', '20-05-2024', '21-05-2024', '22-05-2024', '23-05-2024', '24-05-2024', '25-05-2024', '26-05-2024', '27-05-2024', '28-05-2024', '29-05-2024', '30-05-2024', '31-05-2024', '01-06-2024', '02-06-2024', '03-06-2024', '04-06-2024', '05-06-2024', '06-06-2024', '07-06-2024']",7:00PM,Buchanan St. and Marina St,http://sf-events.brokeassstuart.com/events/2024/4/20/zen-the-art-of-urban-sketching-2024-tickets,,
488,Zuan-cho: Kimono Design in Modern Japan (1868 – 1912),"['19-04-2024', '20-04-2024', '21-04-2024', '22-04-2024', '23-04-2024', '24-04-2024', '25-04-2024', '26-04-2024', '27-04-2024', '28-04-2024', '29-04-2024', '30-04-2024', '01-05-2024', '02-05-2024', '03-05-2024', '04-05-2024', '05-05-2024', '06-05-2024', '07-05-2024', '08-05-2024', '09-05-2024', '10-05-2024', '11-05-2024', '12-05-2024', '13-05-2024', '14-05-2024', '15-05-2024', '16-05-2024', '17-05-2024', '18-05-2024', '19-05-2024', '20-05-2024', '21-05-2024', '22-05-2024', '23-05-2024', '24-05-2024', '25-05-2024', '26-05-2024', '27-05-2024', '28-05-2024', '29-05-2024', '30-05-2024', '31-05-2024', '01-06-2024', '02-06-2024', '03-06-2024', '04-06-2024', '05-06-2024', '06-06-2024', '07-06-2024']",7:00PM,"Legion of Honor, 100, 34th Avenue, San Francisco, California, 94121, United States",http://sf-events.brokeassstuart.com/events/2024/3/30/zuan-cho-kimono-design-in-modern-japan-1868-1912-tickets,37.78455795,-122.50095497618373
489,bad tuner,['03-05-2024'],9:00PM,101 Sixth St.,http://sf-events.brokeassstuart.com/events/2024/5/3/bad-tuner-monarch-tickets,,
490,il:lo and Frameworks,['27-04-2024'],9:00PM,"The Chapel, 777, Valencia Street, Mission District, San Francisco, California, 94110, United States",http://sf-events.brokeassstuart.com/events/2024/4/27/il-lo-and-frameworks-tickets,37.7604879,-122.42120099500369
